id,iati_identifier,climate_label
22669,GB-1-203705-130,No adaptation or mitigation as a principle or significant objective
22670,GB-GOV-3-SPA-MZ-FY19/20,No adaptation or mitigation as a principle or significant objective
22671,GB-1-203174-102,No adaptation or mitigation as a principle or significant objective
22672,GB-1-202596-115,No adaptation or mitigation as a principle or significant objective
22673,GB-GOV-1-300751-101,Adaptation or mitigation as a principle or significant objective
22674,GB-GOV-1-301106-102,Adaptation or mitigation as a principle or significant objective
22675,GB-GOV-1-300346,No adaptation or mitigation as a principle or significant objective
22676,GB-1-204876-108,No adaptation or mitigation as a principle or significant objective
22677,GB-1-202240-101,No adaptation or mitigation as a principle or significant objective
22678,GB-1-202698-102,No adaptation or mitigation as a principle or significant objective
22679,GB-1-114269,No adaptation or mitigation as a principle or significant objective
22680,GB-1-204498-102,No adaptation or mitigation as a principle or significant objective
22681,GB-GOV-1-301142-102,Adaptation or mitigation as a principle or significant objective
22682,GB-1-113860-102,No adaptation or mitigation as a principle or significant objective
22683,GB-GOV-3-PPF-AFR-160016,No adaptation or mitigation as a principle or significant objective
22684,GB-1-110828-104,No adaptation or mitigation as a principle or significant objective
22685,GB-GOV-3-Frontline Diplomatic Enabling Activity-GH,No adaptation or mitigation as a principle or significant objective
22686,GB-GOV-3-PEA-RNY-100078,No adaptation or mitigation as a principle or significant objective
22687,GB-1-201294-105,No adaptation or mitigation as a principle or significant objective
22688,GB-1-203432,No adaptation or mitigation as a principle or significant objective
22689,GB-1-202910-102,Adaptation or mitigation as a principle or significant objective
22690,GB-1-202479-110,No adaptation or mitigation as a principle or significant objective
22691,GB-GOV-1-300373-105,No adaptation or mitigation as a principle or significant objective
22692,GB-1-113305-103,No adaptation or mitigation as a principle or significant objective
22693,GB-1-112231-103,No adaptation or mitigation as a principle or significant objective
22694,GB-1-203816,No adaptation or mitigation as a principle or significant objective
22695,GB-1-202450,No adaptation or mitigation as a principle or significant objective
22696,GB-1-200251-102,No adaptation or mitigation as a principle or significant objective
22697,GB-GOV-3-PAM-SAT-000039,No adaptation or mitigation as a principle or significant objective
22698,GB-1-201506-101,No adaptation or mitigation as a principle or significant objective
22699,GB-GOV-3-PPF-IND-URB1604,No adaptation or mitigation as a principle or significant objective
22700,GB-1-204458-115,No adaptation or mitigation as a principle or significant objective
22701,GB-1-104365-101,No adaptation or mitigation as a principle or significant objective
22702,GB-1-108530-101,No adaptation or mitigation as a principle or significant objective
22703,GB-1-204890-117,No adaptation or mitigation as a principle or significant objective
22704,GB-1-204531-101,No adaptation or mitigation as a principle or significant objective
22705,GB-1-202339-105,No adaptation or mitigation as a principle or significant objective
22706,GB-1-202949,No adaptation or mitigation as a principle or significant objective
22707,GB-1-204865,No adaptation or mitigation as a principle or significant objective
22708,GB-1-203445-106,No adaptation or mitigation as a principle or significant objective
22709,GB-1-201021-104,No adaptation or mitigation as a principle or significant objective
22710,GB-1-103417-103,No adaptation or mitigation as a principle or significant objective
22711,GB-1-205157-114,No adaptation or mitigation as a principle or significant objective
22712,GB-1-107415,No adaptation or mitigation as a principle or significant objective
22713,GB-1-203640-108,No adaptation or mitigation as a principle or significant objective
22714,GB-1-203815-103,No adaptation or mitigation as a principle or significant objective
22715,GB-1-203775-109,No adaptation or mitigation as a principle or significant objective
22716,GB-GOV-3-PF-HEA-912001,No adaptation or mitigation as a principle or significant objective
22717,GB-1-203639-101,No adaptation or mitigation as a principle or significant objective
22718,GB-1-204451,No adaptation or mitigation as a principle or significant objective
22719,GB-GOV-3-PAF-ZAK-150005,No adaptation or mitigation as a principle or significant objective
22720,GB-1-205248-101,No adaptation or mitigation as a principle or significant objective
22721,GB-GOV-3-PAM-BZB-000061,No adaptation or mitigation as a principle or significant objective
22722,GB-1-200692-101,No adaptation or mitigation as a principle or significant objective
22723,GB-1-204025-105,No adaptation or mitigation as a principle or significant objective
22724,GB-GOV-3-Chevening Scholarships-998,No adaptation or mitigation as a principle or significant objective
22725,GB-1-202211-101,No adaptation or mitigation as a principle or significant objective
22726,GB-1-200147-103,No adaptation or mitigation as a principle or significant objective
22727,GB-1-205226-104,No adaptation or mitigation as a principle or significant objective
22728,GB-GOV-3-FDEACRI-AL,No adaptation or mitigation as a principle or significant objective
22729,GB-1-201516-101,No adaptation or mitigation as a principle or significant objective
22730,GB-GOV-1-300540-103,No adaptation or mitigation as a principle or significant objective
22731,GB-1-200814,No adaptation or mitigation as a principle or significant objective
22732,GB-GOV-1-300467-104,No adaptation or mitigation as a principle or significant objective
22733,GB-GOV-1-300203,No adaptation or mitigation as a principle or significant objective
22734,GB-1-203202,No adaptation or mitigation as a principle or significant objective
22735,GB-1-103317-101,No adaptation or mitigation as a principle or significant objective
22736,GB-1-203244-104,No adaptation or mitigation as a principle or significant objective
22737,GB-1-114385,No adaptation or mitigation as a principle or significant objective
22738,GB-1-114513,No adaptation or mitigation as a principle or significant objective
22739,GB-GOV-1-300405-101,No adaptation or mitigation as a principle or significant objective
22740,GB-GOV-1-300231,No adaptation or mitigation as a principle or significant objective
22741,GB-GOV-3-Frontline Diplomatic Enabling Activity-TJ,No adaptation or mitigation as a principle or significant objective
22742,GB-1-203705-134,No adaptation or mitigation as a principle or significant objective
22743,GB-1-200228-101,No adaptation or mitigation as a principle or significant objective
22744,GB-1-204941-107,Adaptation or mitigation as a principle or significant objective
22745,GB-1-202992-102,No adaptation or mitigation as a principle or significant objective
22746,GB-GOV-3-PPF-MAK-000028,No adaptation or mitigation as a principle or significant objective
22747,GB-1-202996,No adaptation or mitigation as a principle or significant objective
22748,GB-1-111815,No adaptation or mitigation as a principle or significant objective
22749,GB-1-108196-101,No adaptation or mitigation as a principle or significant objective
22750,GB-GOV-3-PPY-SEA-1521,No adaptation or mitigation as a principle or significant objective
22751,GB-1-114021-102,No adaptation or mitigation as a principle or significant objective
22752,GB-1-200593-107,No adaptation or mitigation as a principle or significant objective
22753,GB-1-202559-109,No adaptation or mitigation as a principle or significant objective
22754,GB-GOV-1-300429,No adaptation or mitigation as a principle or significant objective
22755,GB-1-200407,No adaptation or mitigation as a principle or significant objective
22756,GB-1-105854-115,No adaptation or mitigation as a principle or significant objective
22757,GB-GOV-1-300416-101,No adaptation or mitigation as a principle or significant objective
22758,GB-1-201634-101,Adaptation or mitigation as a principle or significant objective
22759,GB-GOV-3-PPF-CHP-000169,No adaptation or mitigation as a principle or significant objective
22760,GB-1-200425,No adaptation or mitigation as a principle or significant objective
