id,iati_identifier,climate_label
3547,44000-P146152,No adaptation or mitigation as a principle or significant objective
3548,44000-P099585,No adaptation or mitigation as a principle or significant objective
3549,44000-P177871,Adaptation or mitigation as a principle or significant objective
3550,44000-P163924,Adaptation or mitigation as a principle or significant objective
3551,44000-P149653,No adaptation or mitigation as a principle or significant objective
3552,44000-P086513,No adaptation or mitigation as a principle or significant objective
3553,44000-P144637,No adaptation or mitigation as a principle or significant objective
3554,44000-P150576,No adaptation or mitigation as a principle or significant objective
3555,44000-P174107,Adaptation or mitigation as a principle or significant objective
3556,44000-P164765,No adaptation or mitigation as a principle or significant objective
3557,44000-P084002,No adaptation or mitigation as a principle or significant objective
3558,44000-P154698,Adaptation or mitigation as a principle or significant objective
3559,44000-P171570,No adaptation or mitigation as a principle or significant objective
3560,44000-P149553,No adaptation or mitigation as a principle or significant objective
3561,44000-P128378,No adaptation or mitigation as a principle or significant objective
3562,44000-P163734,Adaptation or mitigation as a principle or significant objective
3563,44000-P166602,Adaptation or mitigation as a principle or significant objective
3564,44000-P074191,No adaptation or mitigation as a principle or significant objective
3565,44000-P172350,No adaptation or mitigation as a principle or significant objective
3566,44000-P092837,No adaptation or mitigation as a principle or significant objective
3567,44000-P099059,No adaptation or mitigation as a principle or significant objective
3568,44000-P086446,No adaptation or mitigation as a principle or significant objective
3569,44000-P145529,No adaptation or mitigation as a principle or significant objective
3570,44000-P170658,No adaptation or mitigation as a principle or significant objective
3571,44000-P107992,Adaptation or mitigation as a principle or significant objective
3572,44000-P093767,No adaptation or mitigation as a principle or significant objective
3573,44000-P155962,Adaptation or mitigation as a principle or significant objective
3574,44000-P173828,No adaptation or mitigation as a principle or significant objective
3575,44000-P166695,No adaptation or mitigation as a principle or significant objective
3576,44000-P160665,No adaptation or mitigation as a principle or significant objective
3577,44000-P168539,Adaptation or mitigation as a principle or significant objective
3578,44000-P156208,Adaptation or mitigation as a principle or significant objective
3579,44000-P152736,No adaptation or mitigation as a principle or significant objective
3580,44000-P056018,No adaptation or mitigation as a principle or significant objective
3581,44000-P105683,No adaptation or mitigation as a principle or significant objective
3582,44000-P084317,No adaptation or mitigation as a principle or significant objective
3583,44000-P162933,No adaptation or mitigation as a principle or significant objective
3584,44000-P159761,No adaptation or mitigation as a principle or significant objective
3585,44000-P143197,No adaptation or mitigation as a principle or significant objective
3586,44000-P174066,No adaptation or mitigation as a principle or significant objective
3587,44000-P151487,No adaptation or mitigation as a principle or significant objective
3588,44000-P145196,No adaptation or mitigation as a principle or significant objective
3589,44000-P160848,No adaptation or mitigation as a principle or significant objective
3590,44000-P126856,No adaptation or mitigation as a principle or significant objective
3591,44000-P175167,No adaptation or mitigation as a principle or significant objective
3592,44000-P156894,No adaptation or mitigation as a principle or significant objective
3593,44000-P178891,Adaptation or mitigation as a principle or significant objective
3594,44000-P173801,No adaptation or mitigation as a principle or significant objective
3595,44000-P146055,Adaptation or mitigation as a principle or significant objective
3596,44000-P152441,No adaptation or mitigation as a principle or significant objective
3597,44000-P082466,No adaptation or mitigation as a principle or significant objective
3598,44000-P164290,No adaptation or mitigation as a principle or significant objective
3599,44000-P172647,No adaptation or mitigation as a principle or significant objective
3600,44000-P173775,No adaptation or mitigation as a principle or significant objective
3601,44000-P169497,No adaptation or mitigation as a principle or significant objective
3602,44000-P055085,No adaptation or mitigation as a principle or significant objective
